code,system
PJ0..00,readv2
PJ0..12,readv2
PJ01.00,readv2
PJ02.00,readv2
PJ02.11,readv2
PJ0z.11,readv2
PJ0..11,readv2
PJ00.00,readv2
PJ01.11,readv2
PJ0z.00,readv2
101309.0,med
10759.0,med
107919.0,med
1543.0,med
18415.0,med
23489.0,med
32010.0,med
42701.0,med
61499.0,med
61627.0,med
